Site,Trap,Color,Date,Treatment,Apis_melifera,Bombus_bimaculatus,Bombus impatiens,Bombus rufocinctus,Bombus griseocollis,Bombus vagans,Bombus_fervidus,Bombus citrinus,Bombus ternarius,Andrena_crataegi,Andrena_cressoni,Andrena_forbesi,Andrena_hippotes,Andrena_wilkea,Andrena_ostenis,Andrena_biseleasis,Andrena_miranda,Andrena_nasoni,Agapostemon virescens,Agpostemon_sericeus,Agpostemon_splendens,Augochorella_aurata,Augochorella_pura,Augochloropsis n. falgida,Ceratina calcarata,Ceratina mikmaqi,Peponapis pruinosa,Andrena_jermindus,Sphecodes_dichrous,Sphecodes_cressoni,Anthidium_manicatum,Anthidium_oblongatum,Hyleaus_mesillae,Hyleaus_affinis,Hylaeus_annulatus,Hylaeus_hyalinantus,Hylaeus_modestus,Dufourea_monardae,Heriades carinata,Hoplitis pilosifrons,Stelis lateralis,Megachile texana,Megachile relativa,Megachile_campunulae,Megachile_centicularis,Megachile_rotundata,Megachile_latimanus,Megachile montivago,Megachile_gemula,Nomada cressoni,Melissodes_subillatus,Melissodes_denticulatus,Melissodes agilis,Melissodes_desponsus,Melissodes_druinellus,Melisodes_rustica,Melisodes_bimaculatus,Lasioglossu_laevissimum,Lasioglossum_anomalum,Lasioglossum_zephyrum,Lasioglossum_absimile,Lasioglossum_cinctipes,Lasioglossum_hitchensi,Lasioglossum_smilacinae ,Lasioglossum_heterognathum,Lasioglossum_cressonii,lasioglossum versans,Lasioglossum_ellsiae,Lasioglossum_paravida,Lasioglossum pilosum,Lasioglossum macoupinense ,Lasioglossum versatum,Lasioglossum coriaceum,Lasioglossum coeruleum,Lasioglossum bruneri ,Lasioglossum quebecense,Lasioglossum leucocomum ,Lasioglossum zonulum,Lasioglossum subviridatum,Lasioglossum platyparium,Lasioglossum_nr_pilosum,Lasioglossum_lnewasonia,Halictus confusus,Halictus rubicundus,Halictus ligatus,Osmia_pumila
TLHPK,7,R,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,7,Y,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,8,B,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,8,W,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,8,R,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,8,Y,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,9,B,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,9,W,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,9,R,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,9,Y,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,10,B,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,10,W,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,10,R,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,10,Y,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,11,B,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,11,W,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,11,R,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,11,Y,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,12,B,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,12,W,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,12,R,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,12,Y,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,13,B,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,13,W,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,13,R,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,13,Y,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,14,B,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,14,W,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,14,R,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,14,Y,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,15,B,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,15,W,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,15,R,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,1,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,15,Y,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,16,B,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,16,W,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,16,R,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,16,Y,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,1,BV,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,2,BV,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,3,BV,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,4,BV,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,5,BV,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,6,BV,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,7,BV,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,8,BV,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,9,BV,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
PRDYC,3,B,6/4/17,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
PRDYC,4,B,6/4/17,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,2,W,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,3,W,9/30/17,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBC,1,B,6/19/18,Suburban_Managed,0,,0,0,0,1,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBC,1,W,6/19/18,Suburban_Managed,0,,0,0,0,1,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBC,2,W,6/19/18,Suburban_Managed,0,,0,0,0,1,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBC,2,B,6/19/18,Suburban_Managed,0,,0,0,0,1,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBC,3,B,6/19/18,Suburban_Managed,0,,0,0,0,1,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBH,1,Y,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,1,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBH,2,Y,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,1,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBH,3,Y,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBH,4,Y,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBH,1,B,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,1,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBH,2,B,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,,0
BUBH,5,Y,6/19/18,Suburban_Managed,0,,0,0,0,1,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBH,3,B,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBH,6,Y,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBH,4,B,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
BUBH,5,B,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
LCKR,1,W,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
LCKR,2,W,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,1,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,,0
LCKR,1,B,6/19/18,Suburban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,,0
SLUG,1,Y,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,2,Y,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,0,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,1,W,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,1,,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,1,B,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,1,,,,,,,1,,,,0,0,,,,,,,,,,0,,0
SLUG,3,Y,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,1,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,,0
SLUG,2,B,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,1,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,2,W,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,1,,,,,,0,,,,,,,0,,,,,,,,,,,,1,,,,0,0,,,,,,,,,,0,,0
SLUG,3,W,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,3,B,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,4,W,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,5,W,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,4,Y,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,4,B,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,2,,,,,,1,,,,0,0,,,,,,,,,,0,,0
SLUG,5,B,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,1,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,6,W,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,5,Y,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,1,,,,,,,,0,,,,,,,0,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,6,B,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,7,W,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,1,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,7,B,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
SLUG,8,B,6/19/18,Urban_Managed,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
CITY,1,Y,6/20/18,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
CITY,2,Y,6/20/18,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
CITY,1,W,6/20/18,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
CITY,3,Y,6/20/18,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,,0
CITY,4,Y,6/20/18,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
MAIN,1,B,6/20/18,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,1,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
MAIN,2,B,6/20/18,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
PBDY,1,B,6/20/18,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,1,,0
PBDY,1,W,6/20/18,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
TLHPK,1,B,6/20/18,Urban_Unmanaged,0,,0,0,0,,,,0,,,,,,,,0,,0,,,,,0,0,0,,,,,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,0
